,track_id,artist,title,Birch_genre,Ward_genre,loudness,tempo,time_signature,key,mode,avg_timbre,var_timbre
13,TRAABJL12903CDCF1A,Bob Azzam,Auguri Cha Cha,folk,ambient/classic,0.50665047916228,0.4098199050145179,-2.02562721320752,1.3292124455030558,0,-0.7446927393815279,0.6411458570180819
14,TRAABJV128F1460C49,Lionel Richie,Tonight Will Be Alright,metal,rock,0.3962702610983154,0.06484875752058053,-0.446067627113072,-0.6404497231544919,1,-1.3055403212411392,-2.5556327679296307
15,TRAABLR128F423B7E3,Blue Rodeo,Floating,rock,blues,0.35367386822128205,-0.08781170496520145,0.3437121659341518,0.4850715160783925,1,1.2003074060967032,-0.13530834045943513
16,TRAABNV128F425CEE1,Richard Souther,High Tide,rock,blues,-1.0416358010638007,0.1375834667928047,1.1334919589813757,0.7664518258866135,1,0.9569864714507844,-0.2240686939601356
17,TRAABRB128F9306DD5,Faiz Ali Faiz,Sohna Nee Sohna Data,rock,reggae/rock,0.454423597460874,-0.6719916501281659,0.3437121659341518,0.20369120627017134,1,-1.9031354956265976,-0.17969140211091847
18,TRAABVM128F92CA9DC,Tesla,Caught In A Dream,metal,rock,0.9657655136934348,0.7715891037706222,0.3437121659341518,0.4850715160783925,1,-1.2324531305476678,-2.5275771741608963
19,TRAABXG128F9318EBD,lextrical,Synthetic Dream,classical,rock,0.6849997241213368,0.4381577343011176,0.3437121659341518,0.4850715160783925,1,1.2883006573837374,-2.8970091530733804
20,TRAABYN12903CFD305,Jimmy Wakely,Broken-Down Merry-Go-Round,hip-hop,electronic,-0.8769914825086588,-1.043964741275332,-0.446067627113072,-1.2032103427709342,1,1.316023669032569,4.216222768185845
21,TRAABYW128F4244559,Alice Stuart,Kassie Jones,pop,ambient/classic,0.3651563741272651,-0.35623944797688023,-2.02562721320752,1.6105927553112769,1,0.10677669663887657,-0.4649644193035462
22,TRAACCG128F92E8A55,Elena,Setanta matins,rock,reggae/rock,0.4510899667139756,-0.3138321848920198,0.3437121659341518,-0.9218300329627129,1,0.8275234243308195,1.0619083210255045
23,TRAACER128F4290F96,The Dillinger Escape Plan,Setting Fire to Sleeping Giants,metal,rock,1.1522636338115766,1.2490971599540401,0.3437121659341518,0.4850715160783925,1,-1.1308429325258744,-2.4380902403709004
24,TRAACFV128F935E50B,SUE THOMPSON,James (Hold The Ladder Steady),rock,electronic,-0.3419437476314884,0.4151634475479995,0.3437121659341518,1.3292124455030558,1,-0.20182077127854525,1.6903708952489158
25,TRAACHN128F1489601,Five Bolt Main,Made Like This (Live),folk,metal,0.8477920255948688,1.1868505740587016,-2.02562721320752,0.4850715160783925,1,-1.2221441228482672,-1.6664827436069105
26,TRAACIW12903CC0F6D,Clp,Superconfidential,rock,reggae/rock,0.7407454382778023,0.0594199456913523,0.3437121659341518,0.20369120627017134,0,-1.3094360620128531,-0.26356726200289965
27,TRAACLV128F427E123,Tim Wilson,I Think My Wife Is Running Around On Me (Taco Hell),folk,metal,1.1055928033550009,-0.9349337351134516,-2.02562721320752,-0.07768910353804973,1,-0.5087913807956929,-2.038571021714617
28,TRAACNS128F14A2DF5,Willie Bobo,Spanish Grease,rock,rock,0.16106409173382713,0.1168061817291097,0.3437121659341518,0.7664518258866135,1,0.7380089917640962,-0.7310965729167201
29,TRAACOW128F933E35F,Faye Adams,Crazy Mixed Up World,blues,country/folk,-1.4011123166043298,-0.7662426450272259,-0.446067627113072,0.7664518258866135,1,0.5810488340223371,2.5841177604444705
30,TRAACPE128F421C1B9,Terry Callier,Do You Finally Need A Friend,blues,country/folk,-0.2691594763242096,-0.3617251060032734,-0.446067627113072,0.20369120627017134,1,0.9151355961103992,1.4504851612883825
31,TRAACQT128F9331780,John Wesley,The Emperor Falls,rock,blues,-0.8981044772390149,0.42894865036043706,0.3437121659341518,-0.3590694133462708,0,-0.7163717000201825,-1.4175294786731532
32,TRAACSL128F93462F4,The Shangri-Las,Twist and Shout,classical,metal,-0.08080933912445795,0.20420720986982432,-2.02562721320752,1.3292124455030558,1,1.7425522587043605,-2.449052862559813
33,TRAACTB12903CAAF15,Billie Jo Spears,It Makes No Difference Now,folk,metal,0.09309506483873498,1.077904837192568,-2.02562721320752,-0.3590694133462708,1,-0.3591873152481797,-1.0756747472391603
34,TRAACVS128E078BE39,Mike Jones (Featuring CJ_ Mello & Lil' Bran),Laws Patrolling (Album Version),pop,ambient/classic,0.5044280586643478,-2.300066736924963,-2.02562721320752,0.4850715160783925,1,-0.6069591685810577,1.9933516907820596
35,TRAACZK128F4243829,Sierra Maestra,¿Dónde va Chichi?,metal,rock,0.18032506938257248,1.8966890380542183,-0.446067627113072,1.0478321356948346,1,-0.8103327054685038,-2.1664378309495644
36,TRAADDS128F425C68B,Butthole Surfers,"Barking Dogs (From ""Piouhgd"")",metal,rock,0.26348063634686825,0.2180208357808452,0.3437121659341518,-0.3590694133462708,0,-1.4161535747813585,-3.705784989659476
37,TRAADED128F42741FD,Despina Vandi,OUTE ENA EFHARISTO,rock,electronic,0.2975577506484948,0.15281824763294238,0.3437121659341518,0.7664518258866135,0,0.7667974485565143,1.2676881032317295
38,TRAADEV128F9348C0A,Javier Navarrete,Midnight Swim,classical,blues,-1.3359213153316531,-0.9090687154035164,-0.446067627113072,-0.6404497231544919,1,1.718195151579054,-1.284325738196055
39,TRAADHS12903CE70A9,Jacob Young,In A Subtle Way,blues,country/folk,-1.665395154150097,-0.9450239351101845,0.3437121659341518,-1.2032103427709342,1,1.8836037641874048,1.4435051934881589
40,TRAADIV12903CB15C1,Scarlet's Remains,Spin,metal,rock,0.5586921591555252,-0.2232477697100817,0.3437121659341518,0.4850715160783925,1,-1.1978212468952742,-3.047776680274957
41,TRAADLH12903CA70EE,The Suicide Machines,Burning In The Aftermath,metal,rock,1.5674858635085709,-0.19977029028106386,0.3437121659341518,-0.9218300329627129,1,-1.8799082949961043,-3.5550552146623637
42,TRAADLN128F14832E9,The Rolling Stones,Angie (1993 Digital Remaster),folk,metal,0.023644424278354552,0.4666376790806281,-2.02562721320752,1.0478321356948346,0,-0.1800104266554884,-1.8214364458832744
43,TRAADLR12903CF8D7E,Roberto Torres,Sabor Guajiro,rock,reggae/rock,-0.4130612035653177,-0.1604327218430965,0.3437121659341518,-1.4845906525791552,1,0.22806523574642906,-0.4535679985499467
44,TRAADLX128F1469250,Loudon Wainwright III,Human Cannonball,blues,blues,-0.9588506375158274,-0.5823167741008631,0.3437121659341518,-0.6404497231544919,1,1.3935674775180305,-0.6787090846944606
45,TRAADMH128F9343E59,R.L. Burnside,Glory Be,rock,reggae/rock,0.6559230559400577,-0.9360138128595809,0.3437121659341518,-0.9218300329627129,1,0.8521864939166955,0.6788788593772146
46,TRAADNA128F9331246,Stevie Ray Vaughan,Crossfire,rock,reggae/rock,0.4964643852134243,-0.1760654260633869,0.3437121659341518,-1.2032103427709342,1,-0.1597886142753113,-2.0420252518342785
47,TRAADOF12903CAA1C1,John Hammond,I Can't Be Satisfied,rock,rock,-0.039694559912712486,0.006439289933859036,0.3437121659341518,0.4850715160783925,1,0.12843014297804478,-1.201906362940169
48,TRAADQX128F422B4CF,Casiotone For The Painfully Alone,Nashville Parthenon,rap/hip-hop,rap,-0.0822909527897459,0.5401398120145752,0.3437121659341518,-1.4845906525791552,1,0.5325973317788509,10.768205094748629
49,TRAADRN128F932D607,Ec8or,Cocain Ducks,rock,reggae/rock,0.18384390183763175,-0.7765033836154529,0.3437121659341518,1.3292124455030558,0,-2.5551347792971044,-0.14307234137183664
50,TRAADVH128EF34DE7A,The New York Dolls,Human Being,folk,metal,0.2282923117962753,0.910606478936878,-2.02562721320752,1.6105927553112769,1,-1.5727816250143731,-3.442101096710348
51,TRAADYB128F92D7E73,Eliane Elias,The More I See You,rock,blues,-0.28212359589548064,-1.0466649356406548,1.1334919589813757,0.4850715160783925,1,0.9725971422563346,-0.8471936821879217
52,TRAADYI128E078FB38,Lost Boyz,Certain Things We Do,rock,electronic,-0.10321874581194043,-0.9293628077913121,0.3437121659341518,0.4850715160783925,1,-0.9917971591408029,0.9428414621043334
53,TRAAEAM128F934B199,The Germs,Forming,folk,metal,-0.18896713669048998,0.2907271219544869,-2.02562721320752,1.6105927553112769,0,0.41255511585327576,-2.7683201350908844
54,TRAAEDJ12903CCE390,Yamandu Costa,Mafuá,classical,blues,-0.6840113026048821,2.3421074159381683,0.3437121659341518,-0.9218300329627129,1,1.912335375230672,-0.2892187135743577
55,TRAAEEH128E0795DFE,Chris Rea,Driving Home For Christmas,rock,rock,0.3620079450885276,1.6267548708176758,0.3437121659341518,1.0478321356948346,1,0.3984881611298064,-1.1575663763021815
56,TRAAELO128F9302DD1,Perrey And Kingsley,Spooks In Space,hip-hop,electronic,0.36015592800691754,-0.5791902332568051,0.3437121659341518,-1.4845906525791552,0,-0.09772136479879236,3.6934931081078304
57,TRAAEMJ128F425A917,Eurythmics,Tous Les Garçons Et Les Filles,rock,reggae/rock,0.7142615940107774,-1.1014362466088363,0.3437121659341518,-1.4845906525791552,1,-1.120152786033638,-0.8764267025777788
58,TRAAENC128F1451DE9,Francis Dunnery,Too Much Saturn,rock,blues,-0.5267750523761807,0.035800350769422416,0.3437121659341518,0.4850715160783925,1,0.760826957539254,0.2716772935979563
59,TRAAENP128F147BF32,John Cale,Movement 4 [from Kiss] (Album Version),folk,metal,-0.3567598842843696,0.4004402824823433,-2.02562721320752,0.4850715160783925,1,0.6512028862073945,-1.7570198846469465
60,TRAAEOU128F9309DE0,Suzanne Ciani,Stream,classical,blues,-2.0495034968760417,-0.4714098434325477,0.3437121659341518,0.4850715160783925,1,0.589546066128357,-2.2939870239361166
61,TRAAERU128F930674F,Vickie Winans,Make Me Over,rock,electronic,0.3333016803235705,-0.4250517696447409,0.3437121659341518,1.6105927553112769,0,-0.6906561944189458,1.3076034154359226
62,TRAAEUB12903CDD3EA,The Berzerker,Deform (live),metal,rock,0.7896386892323101,1.4601386669279617,-0.446067627113072,-1.2032103427709342,1,-1.7126422774024468,-2.495695054198248
63,TRAAEWG128F930B3A4,Kings Of Leon,Wicker Chair,rock,reggae/rock,0.8479772273030297,-0.17316627000798787,0.3437121659341518,-1.4845906525791552,1,-0.7890112414173228,-1.052430687200673
64,TRAAEXM128F92D47C8,Edith Lefel,An ti chans',rock,reggae/rock,1.082998194959357,-0.5952777070544127,0.3437121659341518,-1.4845906525791552,1,-1.3191793246709955,-1.1030137747300996
65,TRAAFEB128F92F8694,Taras,I Will Love Again (JJ's Club Radio),metal,rock,0.8522368665907332,0.14366600988942674,0.3437121659341518,1.6105927553112769,0,-1.9250922164747724,-2.233472115291975
66,TRAAFJW128F428A424,NOFX,Stickin In My Eye,metal,rock,0.4997980159603224,0.8443522361414288,0.3437121659341518,-0.3590694133462708,0,-1.1109323957308248,-2.3035561879074113
67,TRAAFKJ12903D02552,Murskahumppa,Ota kiinni,metal,rock,0.3699716185394515,-0.3447280930510299,-0.446067627113072,0.4850715160783925,1,-1.4528654002674382,-1.568903975446538
68,TRAAFMS128F933AB23,Soda Stereo,Entre Caníbales,rock,rock,0.1634717139399203,-0.28458481645078554,0.3437121659341518,0.4850715160783925,1,0.2415252188898248,-1.4747480666115091
69,TRAAFON128F42926FB,Bruce Rowland,Rosemary Recalls,blues,hip-hop,-2.9225443491470635,-0.2067339494337384,0.3437121659341518,0.4850715160783925,1,0.003977805543453296,3.588832355061361
70,TRAAFRU128F9339158,Xcultures,Sudanese Dance,rock,reggae/rock,0.7742669474549458,0.05961890738142848,0.3437121659341518,-1.2032103427709342,1,-0.7670082177284506,-1.1277729373695649
71,TRAAFSM128F425A2C5,White Heart,Where The Thunder Roars (Tales Of Wonder Album Version),rock,reggae/rock,0.09031703921631966,-0.2739545775809877,0.3437121659341518,-0.07768910353804973,1,0.01858837117766556,-1.1767695835753806
72,TRAAFUJ128F933F42B,Heavy D / McGruff,Wanna Be A Player,electronic,rap,0.2453308689470887,-0.7371942382760682,0.3437121659341518,-0.07768910353804973,0,-0.24208761276321664,7.903664337616908
73,TRAAFYL128E07856A7,Van Halen,Panama (Remastered Album Version),folk,metal,1.0409574072068069,0.5138768689244878,-2.02562721320752,0.7664518258866135,1,-1.6946890485751491,-2.5960266406456496
74,TRAAGCZ128F93210FD,Black Eyed Peas,Let's Get It Started,rock,electronic,1.0378089781680695,-0.5033574062391049,0.3437121659341518,1.6105927553112769,0,-0.8166449068482357,1.5846197789499414
75,TRAAGEC128E079252C,Nine Inch Nails,Metal,rock,reggae/rock,-0.45658360498315603,-1.7024995123297142,0.3437121659341518,-1.4845906525791552,0,0.2032679568696296,-1.8631233614435012
76,TRAAGGE128F9325E2C,Nick Cave & The Bad Seeds,She Fell Away (2009 Digital Remaster),rock,rock,-0.23434155518993874,0.6164274086095927,0.3437121659341518,1.0478321356948346,0,-0.40206926111781305,-0.8819536629212291
77,TRAAGHM128EF35CF8E,Nadine Renee,Next Time,metal,reggae/rock,0.7024086846884724,1.2791687982541622,0.3437121659341518,-0.9218300329627129,1,0.042759378046546746,-0.06695468949198884
78,TRAAGJV128F1464090,Lesley Gore,It's My Party,folk,ambient/classic,0.2582949885183595,0.17640941945629018,-2.02562721320752,1.0478321356948346,1,-0.6028112093473327,-0.06578523455169795
79,TRAAGKF128F932D5A2,Smartbomb,Complicate It,rock,rock,1.4496975771181655,0.2588364053450947,0.3437121659341518,-1.4845906525791552,1,-1.8248081457268457,-2.1587076109767116
80,TRAAGKQ128F92EAF39,Suburbs,Monde De Fou,folk,metal,1.1233721673384582,1.7339383755717035,-2.02562721320752,-1.2032103427709342,1,-1.7461174741393568,-1.7569200883352571
81,TRAAGKS128F9314884,Emperor,Opus a Satana (Part 2),metal,rock,-0.1047003594772284,-0.9393393153937152,0.3437121659341518,1.0478321356948346,0,0.426529056082834,-4.171504955628342
82,TRAAGMJ12903CAD7D4,Julien Clerc,This Melody (Live),rock,reggae/rock,0.0955026870448278,-0.0858220880644374,1.1334919589813757,-0.9218300329627129,1,0.3355295142659822,-0.7139381984734561
83,TRAAGNL128F4299BF1,Glen Campbell,I'm Gone This Time,rock,reggae/rock,-0.15729764459495696,0.4085692886768944,0.3437121659341518,-1.2032103427709342,0,-0.4429879034193743,-1.0665772045973034
84,TRAAGOH128F42593CE,T.G. Sheppard,You Feel Good All Over,folk,metal,-0.9436640974466242,-1.1531947091272894,-2.02562721320752,-0.07768910353804973,1,0.7755275528549493,-1.0863425753965024
85,TRAAGPF12903CE027E,Slim Whitman,Indian Love Call,blues,country/folk,-0.2767527463588112,-0.8932938956903139,0.3437121659341518,-0.6404497231544919,1,1.9959186946205287,1.6115455131011902
86,TRAAGPH128F4273C8D,Savage Garden,You Can Still Be Free,rock,blues,-0.13507343961563506,-1.0864856967545222,1.1334919589813757,1.0478321356948346,0,1.3740906859182611,-0.03053757595189052
87,TRAAGPJ128F428CD1B,Queens Of The Stone Age,I Never Came,rock,reggae/rock,0.4297917702754592,-0.2077571809827029,0.3437121659341518,-0.9218300329627129,1,0.30757003521260845,-0.2879444127275245
88,TRAAGUA128F93236E8,Hank Penny & The Lincoln Penny Orchestra,Dixie,pop,ambient/classic,-0.4082459591531313,0.10253778624077156,-2.02562721320752,0.4850715160783925,0,0.8728157798021584,1.7261567993763458
89,TRAAGVF128E0789785,Inspiral Carpets,Commercial Reign,metal,rock,0.3307088564093165,-0.26258533814804896,0.3437121659341518,-0.9218300329627129,1,-2.176239296606432,-3.597922259129648
90,TRAAGVM128E0784D95,Borialis,Hourglass,metal,rock,0.8755722818190209,-1.0225905711414078,0.3437121659341518,-0.9218300329627129,1,-2.053200405696381,-2.0883169048028303
91,TRAAGXN128F92DE52C,The Dirty Skirts,Wake,metal,rock,1.0331789354640442,0.5406230046904758,0.3437121659341518,-1.4845906525791552,1,-0.4400648747722792,-2.2748353321383985
92,TRAAGZU128EF360F47,Flor Silvestre,Caricia Y Herida,pop,ambient/classic,0.4357182249366117,-0.4793967341341872,-2.02562721320752,1.6105927553112769,1,1.6917689828062412,-0.4866296594131351
93,TRAAHDH128F93094B6,Bézu,Le tortillard,metal,rock,0.25792458510203764,0.1126848324346692,0.3437121659341518,0.7664518258866135,1,-0.2626352988500708,-2.142557879357748
94,TRAAHEG128E07861C3,Redman,WKYA (drop),hip-hop,hip-hop,0.03512693018433734,-1.0774471514053359,1.1334919589813757,-1.2032103427709342,0,-0.5948636347684362,5.046306751765772
95,TRAAHEH128F427FCEF,Solistiyhtye Suomi,Teräslintu,folk,ambient/classic,-0.43584101366912265,0.3065019416676885,-2.02562721320752,-0.3590694133462708,0,0.7997684698508296,-1.2534720871437042
96,TRAAHEQ128F93057B4,Eddie Cantor,Now's The Time To Fall In Love,pop,ambient/classic,-0.5971517014773663,-0.11199976185877857,-2.02562721320752,1.6105927553112769,1,0.9952260436416991,2.8470007375776216
97,TRAAHER128F92E3FE9,Schizoid,Grim Prospects (Gross Prospects - Bad Trip Remix),metal,rock,1.5495212978169526,-0.5828852360725103,0.3437121659341518,1.0478321356948346,1,-1.49197932004603,-1.5261306524799794
98,TRAAHJX128F9312B83,Kai Winding,Mangos,blues,country/folk,-0.7319785450185845,-0.31008033587915,0.3437121659341518,-1.4845906525791552,1,1.144827964634434,0.9033075677380245
99,TRAAHKE128F421389B,Sonny Simmons,A Distant Voice,hip-hop,electronic,-0.466028892099368,-2.1996195065349515,0.3437121659341518,-1.2032103427709342,1,1.195598102321337,2.7879279525561205
100,TRAAHMO128F92DE7C9,Mira,Openbare Weg,blues,country/folk,-0.28119758735467576,-1.0600237919743576,0.3437121659341518,-0.3590694133462708,1,2.54858096287173,1.9022179977679328
101,TRAAHPZ12903CB4643,Citizen Kaned,President Johnson,hip-hop,electronic,0.3918254201024513,-0.4222094597865061,0.3437121659341518,0.7664518258866135,0,-1.4888522130078925,3.420105997729317
102,TRAAHRF128F92FE234,The Brooklyn Tabernacle Choir,Lead Me Lord,classical,blues,-0.2487872884264981,2.6512938823169314,1.1334919589813757,0.4850715160783925,1,0.9787378261278058,-1.0623344944724202
103,TRAAHTH12903CCFFE1,Ellen McIlwaine,Spontanous Combustion,rock,electronic,0.7770449730773612,0.2703761833695267,0.3437121659341518,0.4850715160783925,1,-0.5861856779058859,0.9008316850761968
104,TRAAHVY128F92E25D6,Vince Guaraldi / Bola Sete,Choro,rock,reggae/rock,-0.9770004049156068,1.290168537405531,0.3437121659341518,-0.07768910353804973,0,1.3928103206113476,0.20168449421839896
105,TRAAHXN128F9326097,Maurice Chevalier,Ma Louise,classical,country/folk,-3.138674742570968,0.5127683680797767,2.7130515450758232,-1.4845906525791552,1,4.436627992284034,1.549799259079642
106,TRAAHYV128F932A425,Carl Cox Vs Yousef,I Want You (Forever),rock,reggae/rock,0.8861287791841986,0.20181966958890715,1.1334919589813757,-1.2032103427709342,1,-2.0529245158550773,0.03787583012602348
107,TRAAHZP12903CA25F4,Organized Konfusion,Hate,electronic,hip-hop,0.3290420410358673,1.5022616990269988,0.3437121659341518,1.6105927553112769,0,-1.872718933630234,7.5668100444207695
108,TRAAIAE128F42AC53D,Martina McBride,I Can't Stop Loving You,blues,country/folk,-0.5817799597000021,-0.6458139763338246,-0.446067627113072,0.4850715160783925,1,1.2057493405016164,1.2536860581457836
109,TRAAIAN12903CFF16D,Horace Andy,Thank You Lord,hip-hop,reggae/rock,-0.1839666905701431,0.8241434130493802,0.3437121659341518,-0.9218300329627129,1,-0.4107117478675726,1.9024058749526784
110,TRAAIAX128F930531B,Nazz,How Can You Call That Beautiful (Stewkey Vocal),metal,rock,0.7748225525794289,-0.09164882327381836,0.3437121659341518,1.0478321356948346,1,-1.3220003719831936,-1.6299014554506543
111,TRAAIBB12903CECB35,Tyrone Davis,Cheatin' In The Next Room,rock,electronic,0.003642639796964888,1.110221900280696,0.3437121659341518,1.3292124455030558,1,0.4818740536730725,2.031448469796892
112,TRAAIDY128F92CA454,Hot Tuna,Candy Man,folk,metal,0.22421787421673287,1.4064474337059092,-2.02562721320752,-1.4845906525791552,1,-0.44514692329564093,-1.5615392563651709
113,TRAAIFG12903CB0BCB,Richard Burton,I See The Boys Of Summer,classical,country/folk,-4.9842097643954775,-0.3721279600844122,-0.446067627113072,-0.9218300329627129,1,1.7733429453921763,0.2678104712854221
114,TRAAIGD12903CA2F3C,Rory Block,Three Is a Crowd,classical,metal,-0.6204871167056537,-0.9326883103254462,-2.02562721320752,-1.2032103427709342,1,1.3584791050587326,-1.5895908082840542
115,TRAAIHL128F92E6DDA,Boyz II Men,On Bended Knee,rock,country/folk,0.6264759843424564,-0.18311435451180894,0.3437121659341518,0.7664518258866135,1,0.548175533573212,2.037224390163884
116,TRAAIIE128F4288BB1,Howard Armstrong,My Four Reasons,rock,blues,-0.5573333342227479,0.11100786961831084,0.3437121659341518,1.0478321356948346,0,1.4540724133471057,0.1585059162512766
117,TRAAIII128F427D5D8,Donny Hathaway,Little Girl (LP Version),rock,country/folk,-0.862730950980261,-0.3332451612237621,-0.446067627113072,-0.9218300329627129,1,1.3748763172807057,0.5477490069361503
118,TRAAILM128F93480BB,Miguel Gallardo,Eternamente Amame,rock,blues,-0.4639916733095967,0.07368834117969003,0.3437121659341518,-0.07768910353804973,1,1.2895062284616854,-0.8122520756256163
119,TRAAINT128F933BBE0,Les Ogres De Barback,Niev nietch nievitch,folk,metal,0.8289014513624453,0.4255663016291378,-2.02562721320752,-0.3590694133462708,0,0.1928614023084912,-0.35933949725479675
120,TRAAIRG128F93265E8,DJ X-Change featuring DJ Joey A,Come Over,hip-hop,electronic,0.9085381858716814,0.7701679488415045,0.3437121659341518,0.20369120627017134,0,-0.9247339035913572,3.0993215668377854
121,TRAAIXN128F428027A,Morel,Blue Taxi,metal,rock,1.1431887501116869,-0.4135119916203081,0.3437121659341518,1.3292124455030558,1,-0.5914000235078858,-1.9019294474528983
122,TRAAIXU128F4241E5C,Tony Joe White,I Want Love (Tween You & Me) (Album Version),rock,blues,-1.259247808152993,1.4372580725691728,0.3437121659341518,-0.9218300329627129,1,1.6496355211950593,0.21917881738626172
123,TRAAIYR12903CD290D,Wolfmother,White Feather,rock,reggae/rock,0.8435323863071653,-0.3459218631914885,0.3437121659341518,-0.3590694133462708,0,0.5343651780140038,-0.3962459688455591
124,TRAAJAC128F148B530,The Roches,Christlike Roche,blues,country/folk,-0.6967902204679919,0.20213232367331366,0.3437121659341518,-0.9218300329627129,0,2.6374326938187806,0.920835226602817
125,TRAAJBU128F9326C02,Bob Margolin,You Rascal You,classical,country/folk,-0.4010230925348518,-0.3623219910735027,0.3437121659341518,1.6105927553112769,1,2.5583707111124787,-0.12724639263728665
126,TRAAJBU12903CE2831,Thomas Battenstein,Sympathy,classical,country/folk,-1.0316349088231056,-0.7088564089894689,-0.446067627113072,1.0478321356948346,0,2.3339160934547207,1.1198860953876364
127,TRAAJEK128F422F55A,Jupiter Rising,They Say (Album),rock,reggae/rock,0.8468660170540637,-0.08346297088210271,0.3437121659341518,-1.4845906525791552,0,-0.5242397763348345,1.044725202115783
128,TRAAJEK12903CE351A,Dharma Bums,Simon's Folly,folk,metal,0.915761052489961,0.9678790225803052,-2.02562721320752,0.20369120627017134,1,-1.628650785704647,-2.4900465364440527
129,TRAAJJA12903CC518A,Saafir,Crawl Before You Ball (Album Version),metal,reggae/rock,0.827234635988996,1.8750874831316355,0.3437121659341518,-0.07768910353804973,1,-0.8227936472022181,0.0872039009015498
130,TRAAJJG128F4284B27,The Verve Pipe,Medicate Myself,metal,reggae/rock,1.0246596568886377,0.2953316639248271,0.3437121659341518,1.0478321356948346,1,-1.3708282117968549,-0.49405103488827207
131,TRAAJJV128F42A2F99,Bob Neuwirth,Biding Her Time,rock,blues,-1.412780024218474,0.8342620361446954,-0.446067627113072,-0.3590694133462708,1,1.309241922423288,1.5831950650555848
132,TRAAJMH128E0785407,Marvin Sapp,More And More  (LP Version),hip-hop,reggae/rock,-0.10655237655883884,1.2324128010862028,0.3437121659341518,-1.2032103427709342,1,-0.6122895834240212,1.3454431497203507
133,TRAAJNM12903CF4750,James Hunter,Cowboy Ways,rock,reggae/rock,0.6381436919566004,-0.22580584858249295,0.3437121659341518,-0.9218300329627129,1,0.2450476217346669,-0.44174074387851786
134,TRAAJSX128F4275A1D,Nelson Ned,Brasas Vivas,rock,blues,-0.9023641165267178,0.6177917173415461,0.3437121659341518,1.0478321356948346,0,0.2750310354055322,-1.1757110906825587
135,TRAAJVJ128F42570AD,Mish Mash,Kolomeyke,pop,metal,-0.1347030361993129,0.8268151843161207,-2.02562721320752,-0.9218300329627129,1,-1.5688736418468783,0.3499817714274965
136,TRAAJXQ128F92E65BF,Cama,In This Life,pop,ambient/classic,0.8485328324275128,0.9140456738653412,-2.02562721320752,-1.2032103427709342,0,1.2557339894248536,1.1188070104587218
137,TRAAJYX128F4255568,Maxi Priest,Groovin' In The Midnight,pop,ambient/classic,0.4427558898467299,-1.7322300734468483,-2.02562721320752,1.3292124455030558,0,-0.8316672998784524,-0.049901833447611184
