track_id,loudness,tempo,time_signature,key,mode,avg_timbre,var_timbre,avg_pitches,var_pitches
TRAABLR128F423B7E3,0.353673868221282,-0.08781170496520145,4,7,1,1.2003074059023513,-0.13530834046025075,-1.1560574985304186,-2.3000015579044506
TRAABNV128F425CEE1,-1.0416358010638007,0.1375834667928047,5,8,1,0.956986471008445,-0.22406869396172757,0.5694389112895539,0.6621983616332775
TRAABRB128F9306DD5,0.45442359746087396,-0.6719916501281659,4,6,1,-1.9031354958323765,-0.17969140211088722,1.5776907658692165,0.8852553310567111
TRAABVM128F92CA9DC,0.9657655136934349,0.7715891037706222,4,7,1,-1.2324531309472977,-2.5275771741607387,-2.749506272510907,-3.006404947491631
TRAABXG128F9318EBD,0.6849997241213368,0.4381577343011176,4,7,1,1.288300657868058,-2.89700915307509,-3.3431146650840744,-2.2796045626196375
TRAABYN12903CFD305,-0.8769914825086588,-1.043964741275332,3,1,1,1.3160236680734618,4.216222768184904,-1.011595693527648,3.768995452172221
TRAABYW128F4244559,0.3651563741272651,-0.35623944797688023,1,11,1,0.10677669651629564,-0.4649644193019869,-0.2924897188445223,1.029116160538659
TRAACCG128F92E8A55,0.45108996671397555,-0.3138321848920198,4,2,1,0.8275234247212992,1.061908321025294,-2.3716349650223734,-2.8071037003636667
TRAACER128F4290F96,1.1522636338115766,1.24909715995404,4,7,1,-1.130842932340285,-2.438090240370438,3.6294113940587454,-0.39214921801502445
TRAACFV128F935E50B,-0.3419437476314884,0.4151634475479995,4,10,1,-0.20182077138471852,1.6903708952450804,-0.04181829832586883,1.279653746621077
TRAACHN128F1489601,0.8477920255948688,1.1868505740587016,1,7,1,-1.222144122390427,-1.666482743605353,3.7847596633695857,0.7664926518389069
TRAACIW12903CC0F6D,0.7407454382778023,0.059419945691352304,4,6,0,-1.3094360616289131,-0.2635672620040744,0.682773821106407,1.9770785764204786
TRAACLV128F427E123,1.1055928033550009,-0.9349337351134515,1,5,1,-0.5087913802357664,-2.038571021714279,-0.2537057507803988,-0.29803213881767865
TRAACNS128F14A2DF5,0.16106409173382713,0.1168061817291097,4,8,1,0.7380089915550417,-0.73109657292108,-0.7819878865795598,0.31146849228176277
TRAACOW128F933E35F,-1.4011123166043298,-0.7662426450272259,3,8,1,0.5810488335943829,2.584117760445136,0.3013623999627829,2.422741298018578
TRAACPE128F421C1B9,-0.26915947632420956,-0.3617251060032734,3,6,1,0.9151355960052224,1.4504851612871819,-1.866599850341853,3.3249056508907153
TRAACQT128F9331780,-0.8981044772390149,0.42894865036043706,4,4,0,-0.716371700366368,-1.4175294786729815,0.6837446458998773,-1.5297308023894607
TRAACSL128F93462F4,-0.08080933912445795,0.20420720986982432,1,10,1,1.7425522587985904,-2.4490528625615378,3.0325108018042757,1.058928650306836
TRAACTB12903CAAF15,0.09309506483873498,1.0779048371925681,1,4,1,-0.359187315521752,-1.0756747472393526,-0.13193517684247197,0.04057751487962089
TRAACVS128E078BE39,0.5044280586643478,-2.300066736924963,1,7,1,-0.6069591691302086,1.993351690779264,0.38418401363834453,0.2651280708774815
TRAACZK128F4243829,0.18032506938257248,1.8966890380542185,3,9,1,-0.810332705899939,-2.166437830950003,0.2744242620045894,-0.6270534733854685
TRAADDS128F425C68B,0.26348063634686825,0.21802083578084516,4,4,0,-1.416153574596561,-3.705784989659341,2.2978874010408696,-0.572599971681541
TRAADED128F42741FD,0.2975577506484948,0.15281824763294238,4,8,0,0.7667974490635919,1.2676881032314655,-0.4320059074787076,1.8639768522764044
TRAADEV128F9348C0A,-1.3359213153316531,-0.9090687154035163,3,3,1,1.718195151677785,-1.2843257381956399,-2.7134937026704637,2.655850565449753
TRAADHS12903CE70A9,-1.6653951541500973,-0.9450239351101845,4,1,1,1.8836037647049118,1.4435051934877794,-1.0855109106825773,1.3735174058309627
TRAADIV12903CB15C1,0.5586921591555252,-0.2232477697100817,4,7,1,-1.1978212466872196,-3.0477766802749944,2.161120006822311,-0.9251410037229348
TRAADLH12903CA70EE,1.5674858635085709,-0.19977029028106383,4,2,1,-1.879908294560885,-3.555055214661874,4.16459886890858,-0.5996619997251337
TRAADLN128F14832E9,0.023644424278354552,0.4666376790806281,1,9,0,-0.1800104267957328,-1.821436445883239,-2.484294590839095,-3.340568160135441
TRAADLR12903CF8D7E,-0.41306120356531767,-0.1604327218430965,4,0,1,0.22806523503072748,-0.4535679985510325,-2.955911664572453,-1.5855557319250193
TRAADLX128F1469250,-0.9588506375158274,-0.5823167741008631,4,3,1,1.3935674770424895,-0.6787090846951577,-2.3890081602316293,3.369108419948257
TRAADMH128F9343E59,0.6559230559400577,-0.9360138128595809,4,2,1,0.8521864937996719,0.6788788593757333,-0.8569976602535764,-1.8660223073288487
TRAADNA128F9331246,0.4964643852134243,-0.1760654260633869,4,1,1,-0.15978861464256183,-2.04202525183407,0.8868153052265214,3.0470897101250207
TRAADOF12903CAA1C1,-0.03969455991271249,0.006439289933859036,4,7,1,0.1284301427506821,-1.2019063629414386,-0.47595240913683307,-0.41475547304060467
TRAADQX128F422B4CF,-0.0822909527897459,0.5401398120145752,4,0,1,0.5325973352585386,10.768205094770533,1.416520125918805,0.13755399155622658
TRAADRN128F932D607,0.18384390183763177,-0.776503383615453,4,10,0,-2.5551347791532706,-0.1430723413738776,2.7284914171857815,0.4780822180959492
TRAADVH128EF34DE7A,0.2282923117962753,0.9106064789368779,1,11,1,-1.5727816248227027,-3.4421010967099512,2.02205500340031,-0.11308143084406545
TRAADYB128F92D7E73,-0.28212359589548064,-1.0466649356406548,5,7,1,0.9725971418888997,-0.8471936821885903,-1.485655047902954,-0.4176518995808747
TRAADYI128E078FB38,-0.10321874581194045,-0.929362807791312,4,7,1,-0.991797159034276,0.9428414621045017,0.5389248492612642,0.3561443865871046
TRAAEAM128F934B199,-0.18896713669049,0.29072712195448686,1,11,0,0.4125551162245762,-2.768320135091055,0.888672013442301,-1.7249552532410255
TRAAEDJ12903CCE390,-0.684011302604882,2.3421074159381683,4,2,1,1.9123353752084875,-0.2892187135738283,-2.4727514255268805,-2.44204790239789
TRAAEEH128E0795DFE,0.3620079450885276,1.6267548708176758,4,9,1,0.39848816098057366,-1.1575663763033999,0.15922219911675778,-1.2922882856148916
TRAAELO128F9302DD1,0.36015592800691754,-0.5791902332568051,4,0,0,-0.0977213642246684,3.693493108106564,1.23466939514022,1.159315173736575
TRAAEMJ128F425A917,0.7142615940107774,-1.1014362466088363,4,0,1,-1.12015278606756,-0.876426702578492,-0.05488439745799382,-0.6130672659804168
TRAAENC128F1451DE9,-0.5267750523761807,0.03580035076942242,4,7,1,0.7608269575379732,0.27167729359736026,-1.1442842137952602,-2.024805484604591
TRAAENP128F147BF32,-0.35675988428436956,0.40044028248234326,1,7,1,0.6512028865376533,-1.757019884647239,-2.426948692670873,-3.832094089944213
TRAAEOU128F9309DE0,-2.0495034968760417,-0.4714098434325477,4,7,1,0.5895460660846651,-2.293987023935449,-3.173321620826373,-4.763123253244814
TRAAERU128F930674F,0.33330168032357055,-0.4250517696447409,4,11,0,-0.69065619492304,1.3076034154347247,1.3565238158038946,-1.1131448102565473
TRAAEUB12903CDD3EA,0.7896386892323101,1.4601386669279617,3,1,1,-1.712642277115026,-2.4956950541976157,5.81655145214113,0.27276607366007455
TRAAEWG128F930B3A4,0.8479772273030297,-0.17316627000798787,4,0,1,-0.7890112416017281,-1.052430687201339,-0.5995003244054055,-1.719000001472045
TRAAEXM128F92D47C8,1.082998194959357,-0.5952777070544127,4,0,1,-1.3191793249810806,-1.103013774728763,0.7375910446422588,-0.9994483191059761
TRAAFEB128F92F8694,0.8522368665907332,0.14366600988942677,4,11,0,-1.9250922167318185,-2.2334721152905526,-0.8468148184055166,1.9326937840865044
TRAAFJW128F428A424,0.49979801596032236,0.8443522361414288,4,4,0,-1.110932395668179,-2.3035561879067608,1.7987933752753635,-0.807192569067646
TRAAFKJ12903D02552,0.3699716185394515,-0.3447280930510299,3,7,1,-1.4528653999914825,-1.5689039754453027,-2.398870239872455,-1.2489449964640573
TRAAFMS128F933AB23,0.1634717139399203,-0.28458481645078554,4,7,1,0.24152521839000088,-1.4747480666115391,-1.408084064607585,-0.7618861560274072
TRAAFON128F42926FB,-2.9225443491470635,-0.2067339494337384,4,7,1,0.003977805427501578,3.588832355062011,-3.9556381936366143,-4.388476669266941
TRAAFRU128F9339158,0.774266947454946,0.05961890738142847,4,1,1,-0.7670082186198531,-1.127772937367017,0.4343200271641613,1.85508407838109
TRAAFSM128F425A2C5,0.09031703921631966,-0.27395457758098773,4,5,1,0.018588370937357632,-1.176769583574892,0.7370495647875362,1.31766140235037
TRAAFUJ128F933F42B,0.24533086894708872,-0.7371942382760682,4,5,0,-0.24208761212357743,7.903664337618042,2.5074488463179745,0.7128039757381792
TRAAFYL128E07856A7,1.0409574072068069,0.5138768689244878,1,8,1,-1.694689048574073,-2.5960266406455403,3.4541070058840226,1.6887999680842205
TRAAGCZ128F93210FD,1.0378089781680695,-0.5033574062391049,4,11,0,-0.8166449071243784,1.5846197789515857,0.476862533979622,-0.2085873898894382
TRAAGEC128E079252C,-0.456583604983156,-1.7024995123297142,4,0,0,0.20326795642465192,-1.8631233614431875,-1.1273829271016722,-0.27635786477876906
TRAAGGE128F9325E2C,-0.23434155518993874,0.6164274086095927,4,9,0,-0.4020692613760908,-0.8819536629214163,2.0470790033001207,-1.0838520147187896
TRAAGHM128EF35CF8E,0.7024086846884724,1.2791687982541622,4,2,1,0.04275937813226321,-0.06695468949191018,-1.2361735078905025,-0.873927113166395
TRAAGJV128F1464090,0.25829498851835947,0.17640941945629018,1,9,1,-0.6028112100031343,-0.06578523455127203,1.263581782769523,-0.5165628184904144
TRAAGKF128F932D5A2,1.4496975771181657,0.25883640534509467,4,0,1,-1.8248081455216543,-2.1587076109762187,1.8616893899287832,-0.6368347703302312
TRAAGKQ128F92EAF39,1.1233721673384582,1.7339383755717035,1,1,1,-1.7461174737017862,-1.7569200883339113,2.4757987319889567,2.2497628596717747
TRAAGKS128F9314884,-0.1047003594772284,-0.9393393153937152,4,9,0,0.4265290568539517,-4.17150495562798,-1.5967744248590077,-0.9601624641153427
TRAAGMJ12903CAD7D4,0.09550268704482781,-0.0858220880644374,5,2,1,0.33552951450546825,-0.7139381984732378,-0.0024005899431506737,-1.486049491278806
TRAAGNL128F4299BF1,-0.15729764459495696,0.40856928867689435,4,1,0,-0.4429879041156736,-1.0665772045980457,0.9818455735277065,-0.6823404897027101
TRAAGOH128F42593CE,-0.9436640974466242,-1.1531947091272894,1,5,1,0.7755275526791584,-1.0863425753973612,-2.474801726420241,0.18797408316823264
TRAAGPF12903CE027E,-0.2767527463588112,-0.8932938956903139,4,3,1,1.995918694887683,1.6115455130996281,-2.629797964226437,3.149617928834079
TRAAGPH128F4273C8D,-0.13507343961563506,-1.0864856967545222,5,9,0,1.374090686315178,-0.030537575954138182,-2.2362035751333416,-2.763240917249241
TRAAGPJ128F428CD1B,0.42979177027545923,-0.2077571809827029,4,2,1,0.30757003523142845,-0.2879444127292764,-2.721648993261198,-3.1249681850038664
TRAAGUA128F93236E8,-0.40824595915313133,0.10253778624077156,1,7,0,0.8728157798698989,1.72615679937487,1.202175310474461,-0.13940526840600367
TRAAGVF128E0789785,0.33070885640931647,-0.262585338148049,4,2,1,-2.176239296434423,-3.597922259129394,0.9653778789466477,-1.7991836196872213
TRAAGVM128E0784D95,0.875572281819021,-1.022590571141408,4,2,1,-2.053200405622455,-2.0883169048012893,1.065253409798841,-0.4813588955846037
TRAAGXN128F92DE52C,1.0331789354640442,0.5406230046904758,4,0,1,-0.4400648746532981,-2.274835332136872,1.0537843314746975,-1.2951954251741677
TRAAGZU128EF360F47,0.43571822493661166,-0.4793967341341872,1,11,1,1.6917689825913156,-0.4866296594128705,-2.235013529771899,0.1183922427411403
TRAAHDH128F93094B6,0.25792458510203764,0.11268483243466919,4,8,1,-0.2626352984724322,-2.1425578793564317,2.143602238056682,0.5475596636562357
TRAAHEG128E07861C3,0.03512693018433734,-1.077447151405336,5,1,0,-0.5948636350586401,5.046306751763973,2.7728182598351405,1.1186439870006446
TRAAHEH128F427FCEF,-0.43584101366912265,0.30650194166768846,1,4,0,0.7997684695291563,-1.2534720871421614,1.5513103260689038,-1.1521432136931178
TRAAHEQ128F93057B4,-0.5971517014773663,-0.11199976185877855,1,11,1,0.9952260436610367,2.847000737573328,0.49644997087337206,0.7397091363367099
TRAAHER128F92E3FE9,1.5495212978169526,-0.5828852360725103,4,9,1,-1.4919793198124294,-1.52613065247907,5.144162881834686,0.1057858547029241
TRAAHJX128F9312B83,-0.7319785450185845,-0.31008033587914996,4,0,1,1.144827965455024,0.9033075677399766,-0.6972982888520576,-0.2964488370355846
TRAAHKE128F421389B,-0.46602889209936804,-2.1996195065349515,4,1,1,1.1955981019098425,2.7879279525561014,-3.0614839026218776,-0.7917079379101857
TRAAHMO128F92DE7C9,-0.28119758735467576,-1.0600237919743576,4,4,1,2.5485809628647824,1.9022179977650617,-2.6120728699066245,0.026878498019285255
TRAAHPZ12903CB4643,0.39182542010245125,-0.422209459786506,4,8,0,-1.4888522132773625,3.4201059977275374,2.6105860312771565,1.0096299616997158
TRAAHRF128F92FE234,-0.24878728842649808,2.6512938823169314,5,7,1,0.9787378263637012,-1.0623344944729727,-1.9482097921965722,-2.8188423692522693
TRAAHTH12903CCFFE1,0.7770449730773612,0.2703761833695267,4,7,1,-0.5861856775389401,0.9008316850769588,-0.21692659945072662,-1.9728795169686646
TRAAHVY128F92E25D6,-0.9770004049156067,1.290168537405531,4,5,0,1.3928103206256712,0.20168449421567242,-1.3717747499014146,1.0119173742502336
TRAAHXN128F9326097,-3.1386747425709682,0.5127683680797767,7,0,1,4.436627992473668,1.549799259081121,-2.1941917638948754,-0.902871909130242
TRAAHYV128F932A425,0.8861287791841986,0.20181966958890715,5,1,1,-2.052924517009276,0.03787583012443946,3.533163303814996,0.0998252986609821
TRAAHZP12903CA25F4,0.32904204103586726,1.502261699026999,4,11,0,-1.8727189332228786,7.566810044421369,0.2866667016093106,1.0594901080201695
TRAAIAE128F42AC53D,-0.5817799597000021,-0.6458139763338246,3,7,1,1.2057493402820123,1.2536860581433384,-2.847807780663258,-0.28221809432614386
TRAAIAN12903CFF16D,-0.1839666905701431,0.8241434130493802,4,2,1,-0.4107117469953281,1.9024058749538786,-0.4630700895708485,0.04243487233412271
TRAAIAX128F930531B,0.7748225525794289,-0.09164882327381835,4,9,1,-1.3220003716842106,-1.6299014554495694,-0.931004203758751,-2.3188023385404417
TRAAIBB12903CECB35,0.003642639796964888,1.110221900280696,4,10,1,0.4818740535040091,2.031448469794251,-0.754953910536306,1.5100005209053358
TRAAIDY128F92CA454,0.22421787421673292,1.4064474337059092,1,0,1,-0.445146923726969,-1.5615392563641342,-0.3162650213252941,-0.6510638825978816
TRAAIFG12903CB0BCB,-4.9842097643954775,-0.3721279600844122,3,2,1,1.7733429450942524,0.2678104712878377,-0.41690040289800423,0.49449414301434197
TRAAIGD12903CA2F3C,-0.6204871167056537,-0.9326883103254462,1,1,1,1.3584791041093915,-1.589590808284542,-2.41053274917688,3.451356995673488
TRAAIHL128F92E6DDA,0.6264759843424564,-0.18311435451180894,4,8,1,0.5481755333309084,2.037224390161724,-1.1040432924027712,2.6039273749933476
TRAAIIE128F4288BB1,-0.5573333342227479,0.11100786961831083,4,9,0,1.454072413391451,0.1585059162514059,0.9443233139295535,-0.6936827068092717
TRAAIII128F427D5D8,-0.862730950980261,-0.33324516122376213,3,2,1,1.3748763171093947,0.5477490069353943,-1.0982595541498035,-1.6562586545945364
TRAAILM128F93480BB,-0.46399167330959673,0.07368834117969003,4,5,1,1.2895062286546588,-0.8122520756251957,-1.2487267894217666,-0.2284433543948002
TRAAINT128F933BBE0,0.8289014513624453,0.42556630162913783,1,4,0,0.19286140216706038,-0.3593394972555435,-0.3008754033628354,-0.6486146106708156
TRAAIRG128F93265E8,0.9085381858716814,0.7701679488415045,4,6,0,-0.9247339036919751,3.0993215668406697,0.33469264199851384,-0.8606544795228931
TRAAIXN128F428027A,1.1431887501116869,-0.4135119916203081,4,10,1,-0.5914000229746028,-1.9019294474516086,2.169305887780199,1.567686511840954
TRAAIXU128F4241E5C,-1.259247808152993,1.4372580725691728,4,2,1,1.649635520976157,0.21917881738534847,-1.5000200883503214,-2.1540627951027873
TRAAIYR12903CD290D,0.8435323863071653,-0.34592186319148854,4,4,0,0.5343651786767232,-0.3962459688467057,1.038952025131903,1.053401676245429
TRAAJAC128F148B530,-0.6967902204679919,0.20213232367331363,4,2,0,2.6374326942858266,0.9208352266037222,-2.81666184512789,-1.6396187821280115
TRAAJBU128F9326C02,-0.4010230925348518,-0.3623219910735027,4,11,1,2.558370710890452,-0.12724639263612475,0.22243775361011864,-0.5832884702097437
TRAAJBU12903CE2831,-1.0316349088231056,-0.7088564089894689,3,9,0,2.3339160932391807,1.119886095386343,-3.5902118385792705,-3.478062773204855
TRAAJEK128F422F55A,0.8468660170540637,-0.08346297088210271,4,0,0,-0.5242397765731047,1.0447252021169053,0.5267005646828639,2.0965997064268573
TRAAJEK12903CE351A,0.915761052489961,0.9678790225803052,1,6,1,-1.628650785588699,-2.4900465364437694,-0.9225624294177269,0.9167228781850066
TRAAJJA12903CC518A,0.827234635988996,1.8750874831316355,4,5,1,-0.8227936471805836,0.08720390090217948,2.9243870851380374,0.7514429439841673
TRAAJJG128F4284B27,1.0246596568886375,0.2953316639248271,4,9,1,-1.3708282116171673,-0.49405103488702057,-0.6915294828845292,-1.6090161732310133
TRAAJJV128F42A2F99,-1.412780024218474,0.8342620361446954,3,4,1,1.309241922708511,1.58319506505428,-2.9219476886437543,-1.7772389262040194
TRAAJMH128E0785407,-0.10655237655883884,1.232412801086203,4,1,1,-0.6122895836039952,1.3454431497203445,1.0047557984989572,0.9123685468454312
TRAAJNM12903CF4750,0.6381436919566004,-0.22580584858249297,4,2,1,0.24504762151340218,-0.44174074388061574,-2.643347654373592,-4.151014247269264
TRAAJSX128F4275A1D,-0.9023641165267178,0.6177917173415461,4,9,0,0.2750310352849786,-1.1757110906818686,-1.7393517600843238,-2.7624137220262894
TRAAJVJ128F42570AD,-0.1347030361993129,0.8268151843161207,1,2,1,-1.5688736418650626,0.3499817714275091,-2.032991276012316,-1.9449866182582187
TRAAJXQ128F92E65BF,0.8485328324275128,0.9140456738653412,1,1,0,1.255733989238353,1.1188070104567123,-0.6746591381790077,0.325860562341546
TRAAJYX128F4255568,0.4427558898467299,-1.7322300734468483,1,10,0,-0.8316672994332838,-0.04990183344755454,0.2629271583771117,0.8779788152335095
TRAAKAS128F4246013,0.46368368286892464,0.03196323246080593,5,6,0,-1.1218269002610723,-2.1926603317765045,-0.12261972819209234,0.48416290444764176
TRAAKAV128F931BE25,0.31144787876057073,1.9407448408568555,4,7,0,0.0623444164174903,-0.9025702815442508,0.6378727866975699,1.3466246755120215
TRAAKDF128F92FA302,0.8864991826005207,0.8302828023431673,4,7,1,-2.258021749746664,-2.993996639638117,2.359256750468209,-1.122661714783545
TRAAKDG128F42A0ECB,0.9878045169645956,-0.6506743261914061,4,10,0,-0.7914144961190368,-0.11094754855473692,1.4134153559173155,1.8467861897573976
TRAAKJJ128F4228346,0.09642869558563304,1.983152103941716,4,10,1,-0.7779098233959898,-2.65188708219597,-2.9222933732267364,-0.8636029541130613
TRAAKNS12903CC5198,-0.2760119395261669,0.8926715037314172,4,11,0,-0.5742944880911203,-2.719681047390953,0.71838525335203,-1.3753828248529543
TRAAKQS128F4224DE1,0.047535444631125336,3.2143838883317937,4,5,1,-0.03737492722765826,-1.63967678227872,-2.7961842728330004,-0.7392507180250567
TRAAKSB128F934D73A,0.7781561833263273,0.7887566553143589,5,11,1,-0.6370656015675414,0.08421022434270281,3.284282889223893,0.9791827948238349
TRAAKTK128F9343DCC,1.234863595651389,1.492370460720342,1,11,0,-1.171661614633775,-1.0977388199719509,2.044217638445366,-0.3620547811157061
TRAAKVA128F934E69E,1.0839242035001622,-0.5332869290463159,4,9,0,-3.530460719682319,-2.7789858172163635,1.5217349914671159,-0.2565647913340732
TRAAKVD12903CE8474,0.904463748292139,0.12399722567044291,4,11,0,-1.6070658395585042,2.4643787855237798,-0.33749123741387854,0.40506931816234326
TRAAKVZ12903D074BB,0.9868785084237905,1.0587476687480666,4,6,1,-0.8224464513452275,-0.048965717705697236,-1.125798378265298,2.1255698094763833
TRAAKXN128F92E71B1,1.5854504292001892,-1.0466649356406548,3,5,1,-2.4171122210807883,-0.0821552649363938,5.594741013029779,0.42618481410157866
TRAALCM128F4264370,0.9770628178912568,0.7681214857435755,4,0,1,-0.7085809484753243,1.4922006042481322,0.5372445008227476,-0.5071966343910406
TRAALDU128F930D56B,-0.4132464052734789,0.36565040981755165,4,0,1,-0.19040088215729073,-0.8405042186008392,0.08533532116211485,-0.8852066351549739
TRAALEO128F42A7AEA,-0.3323132588071154,0.00146524768194851,4,7,1,0.4630098515136765,7.345157863762522,0.8125852314331772,0.9145307330571535
TRAALHD12903D0BD6A,0.13661746625657328,0.5431242373657221,4,9,1,-1.134132221761281,0.2823859527774437,0.022982839350485375,-1.0931417945222635
TRAALNG12903D014E9,1.0385497850007135,0.35868675066487665,7,2,0,-2.4907975960564563,-4.265027783220143,5.853376368007693,-0.008148121630215546
TRAALRZ128F429024E,-2.5006548579562735,0.46254475288477004,3,2,1,3.4646225817282073,-1.5093740045950177,-3.5186115050616835,-3.295886849070366
TRAALSV128F4282B9B,0.19847483678235203,0.16151571579913987,5,8,1,0.7527219078056052,-1.2100112622735324,0.7505289712827785,2.5227495379781675
TRAALUX12903CFD50B,0.1379138782137003,1.1519754320981626,4,3,0,-0.9685067398228732,0.6340251093438736,2.405666401964628,1.950040344156618
TRAALZC128F92E11A6,-0.2739747207363959,-0.252637253644228,3,7,0,1.290541930332352,0.9540162002866122,-2.90174617370219,-1.080620984748777
TRAALZN128F932D457,-0.42472891117946204,-0.32969227390096884,1,7,1,1.7922602357965953,3.081061527254204,-1.2320579613224896,-2.4350059733847713
TRAAMES128F42AF068,0.38571376373313787,-0.48096000455621607,3,4,0,0.02755384755072894,0.0640753097293734,-1.5405477282768754,-2.7009115374297696
TRAAMFG128F92FDEA2,-0.5121441174314604,-0.9785063452401888,1,8,1,-0.04273345329327688,1.5297769754565296,-1.446247431072193,2.558664301055049
TRAAMFT128F93128AD,0.8522368665907332,-0.1274050812904103,4,7,0,-1.413025966762183,-1.803586872509094,-0.24678156963928716,-0.13236569755490385
TRAAMGJ12903CD315C,0.6587010815624731,-0.7648214900981086,4,11,1,-0.39320056163479866,1.8789645014798069,2.656464710251929,2.3237718175108237
TRAAMII128F933B583,1.1644869465502035,1.8444189597612843,4,9,1,-0.4928776175206674,3.0358531928042605,1.1777981306875425,0.0994771608515472
TRAAMJY128F92F5919,0.6459221636993631,1.6542115840482225,4,7,0,-1.8254773341755461,1.6269155534241473,1.3299146256780263,1.3915986553019928
TRAAMKI128F428537A,-0.42343249922233467,0.7231277206877214,4,2,1,1.1669087182499212,-1.6220457448214116,0.3210983409102672,-0.7995192808297062
TRAAMKL128F9347D8A,-1.4188916805877878,0.37656487967317226,4,1,0,1.3570070882463492,0.05279073140823752,1.068902446497357,0.713317734342564
TRAAMKP12903CC74F4,0.5231334311886102,0.11441864144819251,4,4,0,-0.8381342781358208,2.1610130441378663,1.295719919608358,-1.031020389170259
TRAAMKW128F4249CF0,-1.2635074474406962,1.0421770022745587,3,5,1,1.0039158648673334,1.0341150987734269,-1.273732814590662,0.26526003884247423
TRAAMPA128F92E7D0D,-3.3079491038301345,-0.949912708066348,4,6,0,2.7644206410104117,5.4024166396193785,3.9758254878935566,0.5466695803665135
TRAAMSO128EF348DCC,1.4106200166961917,-0.5871202777612796,3,5,0,-2.3922729409500474,-2.666072354630955,4.207929048191228,1.6605723099515752
TRAAMXP128F4264F6A,0.5883244324612874,-0.43733054823231454,3,10,1,0.4678477359341511,-1.0532333529416846,0.47325929222020285,1.3012041333612216
TRAAMYQ128F148B753,-0.9010677045695907,-0.6681545318195493,4,0,1,0.48403546733351044,-0.8955595438582211,-2.4905633505443694,-0.6366039360392626
TRAAMZB12903CAB002,-2.816608972078964,-1.2274358426243774,4,9,1,2.1401102493875253,2.9835990558525456,-2.9210563340558147,-1.3039976572394634
TRAAMZR128F9315DCC,0.19458560091097057,1.8641730132760148,1,0,1,0.6612619297672913,2.4332458492760995,0.18090533030126038,-1.1410799965274048
TRAANBH128F9345A6C,1.0542919301943998,0.3073546346251589,1,11,1,-1.8379870667120182,-2.1912712685845617,1.4902384659923007,0.925030757046522
TRAANKK128F42531BC,-1.321845985511416,0.46103832865990574,4,4,0,1.2539982143275537,2.2857429448293987,-0.41763266364315293,-0.3011456963771683
TRAANLO128F422AE37,0.7937131268118525,2.011717318016974,4,2,0,-1.655944395439282,-2.602641877159191,2.8349719092469505,-0.10711695914711945
TRAANLZ128F934EC42,-1.7289193400493252,-1.3137852161175458,4,0,1,2.874861997310037,0.9903355275778059,-4.056952194077967,-1.2484013337813427
TRAANMF12903CEAFEF,0.15810086440325088,0.11467444933543364,4,10,1,-0.9566415086741797,3.3627798349399884,-0.21750926916090435,0.1710145267152699
TRAANRI12903CD0A9C,0.8916848304290291,0.6223678362133039,1,6,1,-2.026036961074702,2.0868666023198754,4.851652994003673,0.2750288962982611
